source_id,source_commit,source_path,qualified_symbol,line,source_file_sha256,decorators,proposed_phase,native_mapping_status,production_call_path_status,speed_gate_status,memory_gate_status
backend/data_sources/price_adjustment_numba.py::scale_kernel,9b99048d188017816358f581a86b27df1c388161,backend/data_sources/price_adjustment_numba.py,scale_kernel,121,78f230ceda3be6a97ae87156489a8fbf10cc3617805d08fa323899385086926d,"njit(_F1(_F1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/data_sources/price_adjustment_numba.py::divergence_kernel,9b99048d188017816358f581a86b27df1c388161,backend/data_sources/price_adjustment_numba.py,divergence_kernel,133,78f230ceda3be6a97ae87156489a8fbf10cc3617805d08fa323899385086926d,"njit(_DIVERGENCE(_F1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/data_sources/price_adjustment_numba.py::factor_summary_kernel,9b99048d188017816358f581a86b27df1c388161,backend/data_sources/price_adjustment_numba.py,factor_summary_kernel,152,78f230ceda3be6a97ae87156489a8fbf10cc3617805d08fa323899385086926d,"njit(_SUMMARY(_I1, _I1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/data_sources/resolution_kernels.py::quality_flags,9b99048d188017816358f581a86b27df1c388161,backend/data_sources/resolution_kernels.py,quality_flags,8,57989fd7a7b1b52c5324840c9ea0195654a96ea2adadd3fe4461cf862c0efa15,"njit(types.int8[::1](types.float64[:, ::1], types.boolean[::1], types.float64[::1], types.float64[::1], types.boolean[::1], types.int64[::1], types.float64[::1], types.int64, types.float64), cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/data_sources/resolution_kernels.py::difference_flags,9b99048d188017816358f581a86b27df1c388161,backend/data_sources/resolution_kernels.py,difference_flags,34,57989fd7a7b1b52c5324840c9ea0195654a96ea2adadd3fe4461cf862c0efa15,"njit(types.boolean[::1](types.float64[::1], types.float64[::1], types.float64[::1], types.float64[::1]), cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/attribution_kernels.py::return_availability_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/attribution_kernels.py,return_availability_kernel,11,7ecc7e3f02480c0656fe2571bacd9ee6a991e8e889c6ad513163561e8aa0de4c,"njit(I2(I2), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/attribution_kernels.py::exposure_path_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/attribution_kernels.py,exposure_path_kernel,22,7ecc7e3f02480c0656fe2571bacd9ee6a991e8e889c6ad513163561e8aa0de4c,"njit(types.Tuple((F3, F3, F2, F2))(F2, F2, F1, I2, I1, F2, F2, int64, int64, int64, int64, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/attribution_kernels.py::daily_contributions_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/attribution_kernels.py,daily_contributions_kernel,67,7ecc7e3f02480c0656fe2571bacd9ee6a991e8e889c6ad513163561e8aa0de4c,"njit(types.Tuple((F3, F3, I2))(F2, F2, F1, F3, F3), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/attribution_kernels.py::link_contributions_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/attribution_kernels.py,link_contributions_kernel,116,7ecc7e3f02480c0656fe2571bacd9ee6a991e8e889c6ad513163561e8aa0de4c,"njit(types.Tuple((F3, F2))(F2, F3, I2, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::ranks_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,ranks_kernel,17,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F1(F1), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::correlation_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,correlation_kernel,33,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(float64(F1, F1), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::features_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,features_kernel,60,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F3(F2, I2, I1, I1, I2), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::normalize_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,normalize_kernel,112,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(types.Tuple((F3, F2))(F3, I1, F1, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::labels_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,labels_kernel,171,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F2(F2, I1, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::diagnostics_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,diagnostics_kernel,190,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(types.Tuple((F2, F2, F2, F2))(F3, F2, F2, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::mean_stats_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,mean_stats_kernel,234,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F1(F1), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::factor_correlation_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,factor_correlation_kernel,261,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F2(F3, I1), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::target_weights_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,target_weights_kernel,281,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F2(F2, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::backtest_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,backtest_kernel,308,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(types.Tuple((F2, F2))(F2, F1, I1, F2, int64, float64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::performance_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,performance_kernel,369,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F1(F2, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::returns_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,returns_kernel,421,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F2(F2), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::simplex_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,simplex_kernel,432,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F1(F1), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::attribution_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,attribution_kernel,448,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(types.Tuple((F2, F2))(F2, F2, F1, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::portfolio_profile_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,portfolio_profile_kernel,587,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F2(F2, F1), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::score_table_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,score_table_kernel,604,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F2(F2, F2, F1, F1, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/numba_kernels.py::drift_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/numba_kernels.py,drift_kernel,626,a4596194eb4de36092adb0f4d3d843326bfbbc7ad7790e87bfe62fbb6594a200,"njit(F1(F1, F1), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/return_kernels.py::rolling_ic_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/return_kernels.py,rolling_ic_kernel,11,0677db92ca7f73646fff6564a339401c3f0668cb2eb684c2fa9bade8a7f06957,"njit(F3(F2, I1, int64, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/return_kernels.py::spread_targets_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/return_kernels.py,spread_targets_kernel,30,0677db92ca7f73646fff6564a339401c3f0668cb2eb684c2fa9bade8a7f06957,"njit(F3(F2, int64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/return_kernels.py::spread_returns_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/return_kernels.py,spread_returns_kernel,58,0677db92ca7f73646fff6564a339401c3f0668cb2eb684c2fa9bade8a7f06957,"njit(types.Tuple((F2, F3))(F2, I1, F2, int64, float64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/return_kernels.py::linear_quantile_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/return_kernels.py,linear_quantile_kernel,121,0677db92ca7f73646fff6564a339401c3f0668cb2eb684c2fa9bade8a7f06957,"njit(float64(F1, float64), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/return_kernels.py::ff3_returns_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/return_kernels.py,ff3_returns_kernel,132,0677db92ca7f73646fff6564a339401c3f0668cb2eb684c2fa9bade8a7f06957,"njit(types.Tuple((F2, F2, I2))(F2, F2, F1, I1, F3), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/factor_research/return_kernels.py::return_diagnostics_kernel,9b99048d188017816358f581a86b27df1c388161,backend/factor_research/return_kernels.py,return_diagnostics_kernel,224,0677db92ca7f73646fff6564a339401c3f0668cb2eb684c2fa9bade8a7f06957,"njit(types.Tuple((F2, F2, F2))(F2), cache=True, nogil=True)",M8,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::finite_matrix_mask_kernel,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,finite_matrix_mask_kernel,29,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(_U2(_F2), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::returns_from_nav_kernel,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,returns_from_nav_kernel,41,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(_F2(_F2), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::normalize_weight_matrix_kernel,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,normalize_weight_matrix_kernel,57,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(_WEIGHT_RESULT(_F2), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::assemble_weight_matrix_kernel,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,assemble_weight_matrix_kernel,76,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(_F2(int64[::1], int64[::1], _F1, int64, int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::weighted_returns_kernel,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,weighted_returns_kernel,98,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(_F2(_F2, _F2), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::_mean,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,_mean,114,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(cache=False, nogil=True, inline='always')",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::_sample_std,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,_sample_std,124,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(cache=False, nogil=True, inline='always')",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::_linear_quantile,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,_linear_quantile,135,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(cache=False, nogil=True, inline='always')",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::_correlation,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,_correlation,149,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(cache=False, nogil=True, inline='always')",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::class_nav_corr_metrics_kernel,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,class_nav_corr_metrics_kernel,176,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(_CLASS_RESULT(_F2, float64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::rolling_correlation_kernel,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,rolling_correlation_kernel,238,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(_ROLLING_RESULT(_F2, int64, int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/fit_numba.py::class_consistency_kernel,9b99048d188017816358f581a86b27df1c388161,backend/fit_numba.py,class_consistency_kernel,291,0bc6637e03d9e1d5d7b973c215628e956ba7b310d0d5d5e3f1f02270bf7a3ee1,"njit(_F1(_F2, float64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/frontier_moments.py::frontier_constraints_kernel,9b99048d188017816358f581a86b27df1c388161,backend/frontier_moments.py,frontier_constraints_kernel,38,1f793a25665642c387d1009db10051a90773408eb0bb2407a7182da95a256b39,"njit((V, M, M, M, V, V), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/frontier_moments.py::phase_one_kernel,9b99048d188017816358f581a86b27df1c388161,backend/frontier_moments.py,phase_one_kernel,94,1f793a25665642c387d1009db10051a90773408eb0bb2407a7182da95a256b39,"njit((M, V, M, V, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/frontier_moments.py::frontier_moments_kernel,9b99048d188017816358f581a86b27df1c388161,backend/frontier_moments.py,frontier_moments_kernel,138,1f793a25665642c387d1009db10051a90773408eb0bb2407a7182da95a256b39,"njit((V, M, M, M, V, V, types.int64, types.int64), cache=False, nogil=True)",M4,pending_assessment,pending_trace,pending_baseline,pending_baseline
